,Symbol,Exchange,Volume,Volume %,+2% Depth,-2% Depth
301,DEFI-FA5/BNB,Binance DEX,1187.89033718,9.332526047524626e-05,1383.645036,1381.77102467
302,DASH/BNB,Binance,92536.20536415,0.007270002287838779,15360.8125865,51692.80339513
303,CTSI/BNB,Binance,1147225.3272777,0.09013045997676762,27543.05377853,85499.50741886
304,CTSI/BNB,CoinDCX,24.63294254,1.935259263304309e-06,29577.19887355,2483007.38091452
305,CTK/BNB,Binance,65132.52013211,0.005117062759487129,12371.32076939,15800.75049101
306,CRPT-8C9/BNB,Binance DEX,205.82459491,1.617037644888017e-05,1894.41898429,1403.58460682
307,CREAM/BNB,Binance,3618203.67617719,0.28426007852992835,10587.71855002,10422.61831106
308,COVA-218/BNB,Binance DEX,16.5284088,1.298535738714083e-06,0.87987377,10.11854825
309,COTI/BNB,Binance,588909.11276689,0.04626697820919148,20506.50817482,78135.49521728
310,COTI-CBB/BNB,Binance DEX,18133.57716545,0.0014246439754119853,13737.82260529,20700.23573416
311,COS/BNB,Binance,717701.9592981,0.05638544249303072,6403.90659093,9766.46632707
312,COS-2E4/BNB,Binance DEX,786.14559363,6.176263919374704e-05,1159.66470741,1341.53094381
313,COCOS/BNB,Binance,507125.71416201,0.039841758019699546,5375.99226871,32291.52727829
314,COCOS/BNB,Binance,493180.14390003,0.03874614006874898,5369.03053075,32249.71078374
315,CLV/BNB,Binance,219565.77925632,0.01724993705158955,19017.22163495,33568.32739991
316,CHZ/BNB,Binance,619043.60594434,0.04863446057439984,67870.20744535,109603.97999483
317,CHZ/BNB,Folgory,16222.35253843,0.001274490774766563,81107.75751802,80896.3132399
318,CHZ/BNB,Tokocrypto,0.0,0.0,61215.40662032,102265.01687252
319,CHZ-ECD/BNB,Binance DEX,12872.06751438,0.0010112794220435172,14402.07686246,27959.99365921
320,CHR/BNB,Binance,272787.4246269,0.021431235410259448,27448.67874389,107434.54661882
321,CELR/BNB,Binance,1079892.10015091,0.08484050116191248,26886.6679264,53288.79354889
322,CBM-4B2/BNB,Binance DEX,1975.88291293,0.0001552330057297525,64.17180637,1.2107888
323,CBIX-3C9/BNB,Binance DEX,179.20082198,1.4078709848220248e-05,2263.36407918,343.84996863
324,CAS-167/BNB,Binance DEX,579.27686068,4.5510231220991995e-05,185.60757689,8095.49007047
325,CAN-677/BNB,Binance DEX,1.33241844,1.0467994736805313e-07,28.63840815,5.56857937
326,CAKE/BNB,Binance,2806794.97523214,0.22051267189023321,127510.04253854,238936.44066118
327,CAKE/BNB,OpenOcean,328.85641984,2.5836232588088154e-05,0.0,0.0
328,CAKE/BNB,CoinDCX,0.0,0.0,3898859.69136012,4479026.62770384
329,CAKE/BNB,IDEX BSC,0.0,0.0,370.71367947,2850.16528453
330,C98/BNB,Binance,238585.54613703,0.018744203519430812,28386.32672864,174104.65026749
331,C98/BNB,Tokocrypto,296.66260906,2.330696226515007e-05,31163.00470993,174237.31263133
332,BZNT-464/BNB,Binance DEX,421.82994118,3.31405921108322e-05,5.16328619,9.03575082
333,BUSD/BNB,OpenOcean,1813.88349748,0.00014250570492553864,0.0,0.0
334,BURGER/BNB,Binance,379401.59367191,0.02980725698822587,10323.210842,59223.64944878
335,BUFF/BNB,P2PB2B,0.0,0.0,217.92588486,48.45910376
336,BTT/BNB,Binance,733418.69452464,0.05762021001569564,19567.47361246,33244.99564634
337,BTC/BNB,IndoEx,180960.0565885,0.01421692212500759,3953.61500321,895.71342357
338,BTC/BNB,Poloniex,30862.73769553,0.0024246960719052414,10476.63356264,57068.39318096
339,BOND/BNB,Binance,117042.38561133,0.009195302615014396,17292.08773831,11398.38757897
340,BOLT-4C6/BNB,Binance DEX,1851.41921284,0.0001454546559384855,604.93323014,11.30716319
341,BNB/ZAR,Altcoin Trader,42216.07340366,0.0033166580477383637,0.0,0.0
342,BNB/ZAR,Binance,0.0,0.0,24.94291827,12.47145914
343,BNB/ZAR,Artis Turba,0.0,0.0,7.82012037,4581989.28045092
344,BNB/XLM,Stellarterm,0.0,0.0,0.0,0.0
345,BNB/WRX,WazirX,7550.04195493,0.0005931605047950743,2221.58258723,4797.35461388
346,BNB/WBNB,OpenOcean,2200295.56116539,0.17286373155939957,0.0,0.0
347,BNB/VET,OceanEx,4104985.77851675,0.3225035637016101,5535.24927935,6880.08828939
348,BNB/USDT-6D8,Binance DEX,88765.83891968,0.0069737877135603015,39506.67253206,35528.69278335
349,BNB/USDT,Mandala Exchange,252538660.9818725,19.840414201998755,7121705.74312452,11703812.45863965
350,BNB/USDT,Binance,250965541.0465056,19.716823813953805,4357190.61179161,5657394.27829757
351,BNB/USDT,Hotcoin Global,113699570.87400182,8.932678156916483,317019.50262412,306697.70732882
352,BNB/USDT,EXX,69526392.9684128,5.462262408064565,70996.69113224,88513.68691774
353,BNB/USDT,Azbit,60554842.80586549,4.757422719096209,68651.22538428,893455.33242034
354,BNB/USDP,Mandala Exchange,66411.3499099,0.005217532574233731,11694320.94462282,21084592.08927352
355,BNB/USDP,Binance,66105.73376348,0.0051935221874350665,215934.20134998,418689.75141472
356,BNB/USDF,Folgory,9349.37842998,0.0007345233393605073,4318220.7352884,6102005.97170234
357,BNB/USDC,Pionex,3681885.44863097,0.2892631649393044,314846.01829763,320082.65927376
358,BNB/USDC,Mandala Exchange,1883897.35359537,0.1480062643242748,480415.15590991,386434.39702276
359,BNB/USDC,Binance,1863909.41376407,0.14643593444386857,381008.71467437,382588.94607036
360,BNB/USDC,XT.COM,102879.15664555,0.008082584554237982,4372.90928799,2331.33142761
361,BNB/USDC,Dex-Trade,69658.0403603,0.005472605136474938,29931.50192363,26817.79429297
362,BNB/USD,FTX,41522727.33621,3.262186098334457,1880183.06671401,2704102.89121628
363,BNB/USD,Binance.US,5071391.6946,0.398428151199641,278822.8748673,702499.21883153
364,BNB/USD,Coinsbit,2504360.63921537,0.19675226042630334,469785.02514271,348184.04662457
365,BNB/USD,P2PB2B,578182.43436,0.045424248855290256,687538.9865937,612952.94143186
366,BNB/USD,HitBTC,522907.30717017,0.041081621020603545,6100675.19087907,4147354.075729
367,BNB/UAH,Binance,55388.64792667,0.004351546462950062,42614.14443316,10335.09818505
368,BNB/UAH,Kuna,9813.76250658,0.0007710071489789405,981.72000588,15375.83872824
369,BNB/TWD,ACE,94256.84985939,0.007405182776035005,1024.32251028,1151.94710876
370,BNB/TWD,BitoPro,35902.52839121,0.0028206415263750746,820377.86121168,244715.39484939
371,BNB/TUSD,Mandala Exchange,68538.87542597,0.005384679209525268,14956.60522512,12550.86075801
372,BNB/TUSD,Binance,67849.76352098,0.005330539912304905,14956.60522512,11586.81696689
373,BNB/TUSD,50x,4179.67625424,0.0003283715364291601,352.52657822,490.128344
374,BNB/TRY,Binance,2739070.61971556,0.21519198451591942,281077.47541539,283152.02281503
375,BNB/TRY,Binance TR,1783233.65423824,0.14009773466554545,0.0,0.0
376,BNB/TRX,Poloniex,1897.80184178,0.0001490986547082947,40493.90684348,17302.42636809
377,BNB/THB,Bitkub,1686531.26921882,0.13250042118630684,247996.12227898,343441.56704779
378,BNB/THB,Satang Pro,37999.54864399,0.0029853915501669636,10318.05385757,4589.49696163
379,BNB/SHIB,OpenOcean,1483.54500194,0.00011655303473675843,0.0,0.0
380,BNB/RUNE,THORChain (BEP20),828587.15229896,0.06509701223626127,0.0,0.0
381,BNB/RUB,Binance,607063.41043646,0.047693250067568464,99006.63135983,50068.93125851
382,BNB/RUB,Kuna,42.37562088,3.3291927147202896e-06,525.87986019,2743.72100967
383,BNB/OOE,OpenOcean,74044.95055372,0.005817257772891154,0.0,0.0
384,BNB/KRW,Bithumb,2100291.90066572,0.16500705710680183,218441.69265846,223402.39696345
385,BNB/KRW,Korbit,63464.09090061,0.0049859845044152905,10022.65338408,18647.68140938
386,BNB/KRW,HOTBIT KOREA,0.0,0.0,10022.65338408,18643.2582027
387,BNB/KCS,KuCoin,105733.18643537,0.008306808175899367,15696.96236376,19421.77396191
388,BNB/IRR,FarhadMarket,4402634.67094694,0.34588801220395266,2177.22576424,42.35723238
389,BNB/INR,Bitbns,1385828.08331352,0.10887601557242725,809336.35092684,1833912.3844612
390,BNB/INR,WazirX,536419.97051249,0.04214322812916043,190896.41386693,12354.71733242
391,BNB/INR,CoinDCX,162612.46922005,0.012775464680107545,6905.44692297,7573.50141729
392,BNB/INR,ZebPay,96937.41818261,0.007615778593810643,3253.40423161,7499.97621681
393,BNB/INR,Koinbazar,63746.1854779,0.005008146945745305,0.0,0.0
394,BNB/IDRTB-178,Binance DEX,145.63077462,1.1441317055316652e-05,1553.1123776,88.96307517
395,BNB/IDRT,Mandala Exchange,45694.15666751,0.003589909724592614,6498462.59525284,20097719.35934908
396,BNB/IDRT,Binance,45591.23536431,0.0035818238288420064,34217.11099767,29774.36153854
397,BNB/IDR,Indodax,977447.27491701,0.07679203936366984,393685.77257263,274554.95267495
398,BNB/IDR,Zipmex,14771.8297098,0.0011605320897177824,10934.39336801,10130.69096983
399,BNB/IDR,digitalexchange.id,148.93191694,1.1700667567091356e-05,518982.72756912,745431.16823355
400,BNB/GBP,Binance,1160464.18492577,0.09117055585071329,139572.97145332,84260.71518396
401,BNB/EUR,Binance,6762043.79337395,0.5312523206980349,475169.46938286,421782.92524879
402,BNB/EUR,GokuMarket,4161595.09881077,0.32695101090814926,94890.95812969,60124.41491943
403,BNB/EUR,Folgory,106180.73007731,0.008341968935820392,539146.44912423,444371.73855517
404,BNB/EUR,LiteBit.eu,36384.96720162,0.0028585437857298946,0.0,0.0
405,BNB/ETH-1C9,Binance DEX,110453.07836241,0.008677621145513813,95451.14391915,41375.31282577
406,BNB/ETH,Binance,17301158.86014622,1.3592459729741,460690.45890451,680668.97960254
407,BNB/ETH,Pionex,11694306.45412386,0.9187499567505006,282201.11467676,443368.68654985
408,BNB/ETH,P2PB2B,10253820.48782854,0.8055798064362997,959357.15390542,957950.30519733
409,BNB/ETH,IndoEx,3622798.99064112,0.2846211042120885,62508.31597048,45050.69370763
410,BNB/ETH,VinDAX,2078185.57789414,0.16327029886722796,267685.73600911,464283.73923429
411,BNB/DAI,Mandala Exchange,151349.73981426,0.011890621085914476,15707303.9219725,48066915.79609517
412,BNB/DAI,Binance,150192.21626883,0.01179968155807899,123878.58787112,146060.74080366
413,BNB/DAI,Tokocrypto,1248.60382392,9.80951468755532e-05,124750.75857995,146060.74080366
414,BNB/DAI,50x,43.11776084,3.3874981010916527e-06,82.1463502,46.84776416
415,BNB/CAKE,OpenOcean,1687.21353282,0.00013255402245428589,0.0,0.0
416,BNB/C98,OpenOcean,531.4261416,4.175089361019017e-05,0.0,0.0
417,BNB/BUSD-BD1,Binance DEX,472112.31452133,0.03709096988773479,95093.21304198,171534.11180189
418,BNB/BUSD,Mandala Exchange,80741560.18786947,6.343369332895656,535177125.1133596,924041793.8061912
419,BNB/BUSD,Binance,80351185.53208748,6.312699989696621,2906689.10423948,2029120.6319541
420,BNB/BUSD,Pionex,50279301.54098506,3.950136444383634,2127091.28836788,1550501.72705207
421,BNB/BUSD,Coinsbit,4676715.34065722,0.36742084995113433,2130838.58769413,2012509.38342271
422,BNB/BUSD,Dex-Trade,2045594.50108656,0.16070981778826177,180413.37499059,153195.66257471
423,BNB/BTCB-1DE,Binance DEX,69378.54399174,0.005450646820474432,105647.3931925,118748.24529835
424,BNB/BTC,Binance,48813205.65584547,3.8349542797680414,980379.5491871,1879221.48649035
425,BNB/BTC,P2PB2B,23728560.23667683,1.8642074907752018,588414.26573118,1427803.45671345
426,BNB/BTC,BitMart,20957454.76392536,1.646498724271679,3791.323577,31581.89168248
427,BNB/BTC,Pionex,11044085.64444602,0.8676660944356792,1028495.62801365,2454065.68635244
428,BNB/BTC,WhiteBIT,9751893.6670651,0.766146493594929,2535214.84154357,2615231.72335274
429,BNB/BST,Bitsten,10269.53100049,0.0008068140850901786,51.47485288,31.61039623
430,BNB/BRL,Binance,1751042.52054985,0.1375686746652811,119573.75248352,97111.68405571
431,BNB/BRL,NovaDAX,11305.77526988,0.0008882254438073335,100338.85596103,72523.19773035
432,BNB/BIDR,Mandala Exchange,982325.56766289,0.07717529691441694,1687154373.2281632,1155306919.8461552
433,BNB/BIDR,Binance,975815.92113837,0.07666387389960834,151047.00625943,84113.95862443
434,BNB/BIDR,Tokocrypto,738121.52240564,0.057989682367837574,165969.45393659,121399.42023776
435,BNB/AUD,Binance,1114640.61187626,0.08757047867447813,126072.1994582,118916.46602283
436,BNB/ADA,OpenOcean,573.15790227,4.5029502175913556e-05,0.0,0.0
437,BLINK-9C6/BNB,Binance DEX,79.73553892,6.264332410101553e-06,17.01119371,15.31007434
438,BLAST/BNB,IndoEx,75908.35935207,0.005963654377051364,774.82275536,21.48135974
439,BKBT-3A6/BNB,Binance DEX,189.92160446,1.4920975995295444e-05,18.37657932,44.35877639
440,BETA/BNB,Mandala Exchange,9854474.34472518,0.7742056284853441,280.40831494,431.25209905
441,BETA/BNB,Binance,9572324.13236624,0.7520388162490778,63917.27034887,251632.98528613
442,BEL/BNB,Binance,183923.91443957,0.014449774264052136,5609.3396694,20407.25286839
443,BDCC/BNB,IndoEx,129276.31606814,0.010156447521057045,5.73559935,25.25766093
444,BCPT-95A/BNB,Binance DEX,1127.4223349,8.857466028382162e-05,19.01088224,29.87424352
445,BCH/BNB,Binance,364941.35847951,0.028671204969259446,67091.77466532,139192.285088
446,BCH/BNB,Folgory,23185.52847276,0.0018215448145771787,67510.36832434,128254.89200679
447,BCH-1FD/BNB,Binance DEX,3021.13475785,0.00023735203442811398,69265.63549299,132389.03978263
448,BAND/BNB,Folgory,29467.80195042,0.002315104523187309,7214.41780773,26617.87447618
449,BAKE/BNB,Binance,393623.03674628,0.030924548574585795,79409.0521075,92966.70434011
450,AXS/BNB,Binance,1042927.4972932,0.08193641895660611,213884.69710511,251308.02347567
451,AXS/BNB,Tokocrypto,3340.47873889,0.0002624409330233419,179734.79171543,213863.33498865
452,AXS/BNB,CoinDCX,82.07321726,6.447989464258383e-06,492910.67981015,1922454.90185975
453,AXPR-777/BNB,Binance DEX,15.90885335,1.2498610656905015e-06,0.21167764,3.70435855
454,AWC-986/BNB,Binance DEX,18999.16183863,0.0014926476560208157,19331.06363176,17041.55172003
455,AVAX/BNB,Binance,1406941.11324398,0.1105347368836549,87928.89610475,106493.97232063
456,AVAX/BNB,CoinDCX,0.0,0.0,249134.36521341,6110950.06194526
457,AVA/BNB,Binance,336670.25673658,0.02645011784404164,6374.40126482,38998.794935
458,AVA-645/BNB,Binance DEX,17155.67279833,0.001347816025116498,1474.75346884,15434.3221666
459,ATOM/BNB,Binance,726992.62899576,0.05711535344725395,50734.21925605,103206.65441853
460,ATOM/BNB,Folgory,15171.37201855,0.0011919216792008432,52188.1680653,88930.04335834
461,ATA/BNB,Binance,263304.63137331,0.020686230486214766,10039.10731046,18487.8192197
462,ART-3C9/BNB,Binance DEX,280.19600914,2.201328247116854e-05,571.40188005,30.47476694
463,ARPA/BNB,Binance,302188.08530433,0.023741065055291496,11131.79484573,21726.88509919
464,ARPA/BNB,Binance,301691.98106921,0.023702089187304088,11131.47361389,21726.25812327
465,ARPA-575/BNB,Binance DEX,774.65105207,6.085958353990851e-05,777.09010167,1066.60837866
466,AR/BNB,Binance,265447.48098707,0.0208545810419051,20269.56251493,33077.74737602
467,ANT/BNB,Binance,138347.19756921,0.010869091064262478,17219.67744594,35766.38808068
468,ANKR/BNB,Binance,50967.63765452,0.004004214792425986,8629.33851171,15285.76699654
469,ANKR-E97/BNB,Binance DEX,2931.7283617,0.00023032792206041866,1327.87566038,4511.81199608
470,ALPHA/BNB,Binance,104001.20898489,0.008170737326895732,13815.76018258,46063.49408632
471,ALPACA/BNB,Binance,104298.74404445,0.008194112832247406,10824.32104168,11919.5703491
472,ALLOY/BNB,SouthXchange,0.05619478,4.4148793173106524e-09,0.58074671,0.25737494
473,ALGO/BNB,Binance,488816.99734408,0.03840335439562669,17974.9471268,80712.17552595
474,ALGO/BNB,CoinDCX,446.58263672,3.508525963310444e-05,396244.14168637,2996388.96487259
475,AGLD/BNB,Binance,353532.25481672,0.027774861647158974,30873.1103201,9696.48219488
476,AERGO-46B/BNB,Binance DEX,6342.61500352,0.0004983003723247013,568.18678439,1350.7836761
477,ADA/BNB,Binance,4854983.04341526,0.3814262503433229,273450.6671871,393007.22885328
478,ADA/BNB,CoinDCX,1790.93230538,0.00014070257048298164,9611143.70780766,391640.09035127
479,ADA/BNB,OpenOcean,181.16622981,1.4233119890910109e-05,0.0,0.0
480,AAVE/BNB,Binance,269744.03732092,0.021192135129561897,46152.07815015,70515.24594946
481,AAVE/BNB,CoinDCX,0.0,0.0,141269.38635806,207052.49336533
482,50X/BNB,50x,34.4484722,2.7064052466925034e-06,36.7376862,55.77969323
483,ZYD/BTC,YoBit,0.0,0.0,12.52611747,50.2469514
484,ZXC/BTC,Hotbit,3917.91195105,1.1101528591447098e-05,3.67613451,18.62134373
485,ZUM/BTC,Finexbox,10.4364779,2.9572093311031423e-08,252.81608017,75.93775615
486,ZUM/BTC,Crex24,1.5048445,4.26402493245278e-09,0.00153458,290.45278897
487,ZUM/BTC,Mercatox,0.0,0.0,0.0,0.0
488,ZSC/BTC,HitBTC,21.09482539,5.9772861188447e-08,427.96298327,3.92416759
489,ZRX/BTC,BitMart,2444922.42736259,0.00692776575133647,24287.69717438,538.48398167
490,ZRX/BTC,HitBTC,1911894.38000203,0.005417413762382096,213516.84548217,116304.16256924
491,ZRX/BTC,Omgfin,1634620.44226817,0.00463174920792711,38233.10804726,35785.25005077
492,ZRX/BTC,AscendEX (Bitmax),1040732.50667686,0.0029489487827374923,18276.45300912,22483.49371533
493,ZRX/BTC,Binance,984786.48898659,0.00279042395555252,87503.64702053,106029.91662648
494,ZRC/BTC,Tidex,96118.49250399,0.00027235481706368265,153.96035452,118.15931872
495,ZRC/BTC,HitBTC,0.0,0.0,16.14893181,45.78733802
496,ZPT/BTC,Gate.io,0.0,0.0,55.16999651,1024.21410429
497,ZPAE/BTC,Hotbit,42.55896105,1.20592174817057e-07,2.48535822,26.72798119
498,ZPAE/BTC,STEX,2.93899864,8.327746473077326e-09,53.8785211,657.80505244
499,ZOOM/BTC,CoinZoom,7234.03801476,2.049787765928496e-05,2984.93594954,193.75914129
500,ZOC/BTC,Graviex,5.20417737,1.474620271967405e-08,0.81765269,6.31585722
501,ZOC/BTC,Crex24,2.89488609,8.202752154372588e-09,5.18363623,4.74103345
502,ZNZ/BTC,StakeCube,655.30053283,1.8568149800439255e-06,55.58501655,14.90023835
503,ZNZ/BTC,Graviex,4.73939504,1.3429227149584586e-08,68.7340678,85.86685133
504,ZNZ/BTC,Crex24,0.94763383,2.685150710226684e-09,75.04712115,0.00263972
505,ZNY/BTC,Crex24,725.91722429,2.0569096297122237e-06,37.89322298,1.68198497
506,ZNT/BTC,Mercatox,0.0,0.0,0.0,0.0
507,ZNN/BTC,Mercatox,159670.88850244,0.00045243256001619575,18514.5594976,1150.12587094
508,ZNN/BTC,STEX,11519.57444507,3.264108194901492e-05,7052.53542937,387.37427357
509,ZNN/BTC,Crex24,0.0,0.0,91.07695452,1.25435569
510,ZLW/BTC,ProBit Global,135441.29677856,0.00038377723834423836,191627.53220357,353.84681693
511,ZLP/BTC,ProBit Global,6.06671341,1.719022612521468e-08,-7.08205031,-3.99027031
512,ZLP/BTC,Crex24,0.0,0.0,5.81058896,79.67295779
513,ZLA/BTC,Huobi Global,2061.79388224,5.8421587874693836e-06,60.04520308,65.32365379
514,ZKS/BTC,Huobi Global,134693.01633156,0.0003816569618090383,4623.89251776,32233.46106587
515,ZKS/BTC,ProBit Global,95.86756823,2.716438151226509e-07,79.00723391,987.3411446
516,ZKS/BTC,HitBTC,0.0,0.0,99.01721437,1.6261024
517,ZJLT/BTC,Huobi Global,69701.50803711,0.00019750144822258702,0.0,0.0
518,ZIPT/BTC,YoBit,0.0,0.0,6.77675458,43.94291548
519,ZIL/BTC,Binance,2817245.40816382,0.007982754803734629,294109.32065025,585142.8118369
520,ZIL/BTC,OKEx,2722119.2388121,0.0077132117660025186,65612.06682197,76359.81002681
521,ZIL/BTC,Bitrue,1019477.0373674,0.0028887207318747474,182555.91734055,379277.1051867
522,ZIL/BTC,Changelly PRO,818122.62568291,0.002318176578188418,726520.82145293,13084.64251061
523,ZIL/BTC,HitBTC,817539.68112469,0.002316524786172374,726704.80612456,13088.15456702
524,ZFL/BTC,Folgory,0.00275428,7.804340309550948e-12,0.99082282,55.1231215
525,ZEUS/BTC,Crex24,0.0,0.0,59.45220886,89.10493495
526,ZET/BTC,YoBit,0.0,0.0,61.75215555,38.47003514
527,ZER/BTC,CoinEx,4355.2161743,1.2340644068830242e-05,19.53762033,58.35192483
528,ZER/BTC,Crex24,1138.68299122,3.226494607729895e-06,45.24543483,388.72128109
529,ZER/BTC,Graviex,9.57764516,2.7138563324267518e-08,234.81519617,78.83810372
530,ZER/BTC,SafeTrade,0.0,0.0,0.4619671,317.54463354
531,ZEON/BTC,Hotbit,2557.92052066,7.247949456124427e-06,31.13786202,635.58960338
532,ZENI/BTC,YoBit,0.0,0.0,0.0,0.0
533,ZEN/BTC,DragonEX,3994955.80373116,0.011319834807620721,2606.79884269,177.25985508
534,ZEN/BTC,Pionex,1240016.77324347,0.003513627114143555,47633.57762808,66662.20112934
535,ZEN/BTC,Binance,590721.21363366,0.0016738274174259808,68762.18056517,86071.2200661
536,ZEN/BTC,Finexbox,589393.68835075,0.0016700658321560143,12696437.81910977,3813598.40089492
